paths,monte_carlo_price,standard_error,black_scholes_price
1000,10.000397780292886,0.44473838236186797,10.450583572185565
5000,10.450949458024727,0.21058362734863495,10.450583572185565
10000,10.410051710450228,0.14753059030326704,10.450583572185565
50000,10.454935334707708,0.06601436027502076,10.450583572185565
100000,10.467314163207845,0.04672118831220031,10.450583572185565
250000,10.479143305860498,0.029589261026932465,10.450583572185565
